u,x,phi,f,h,X,A0prime,S_SVT,T_H,f2phiF_control,f2Xphi_control,f2phiphi_control
0.7130642857142857,1.4023981007522863,0.8560236474686478,0.2902906110369435,0.4023393343053597,-0.3174246560539895,0.3907341855751698,0.2786185929413116,0.7213814070586884,-1838.879752155571,270.14162461155826,-107.76982513701012
0.7130678571428571,1.40239107678592,0.8560324704781317,0.2902878511383236,0.4023554183064752,-0.317423435021623,0.3888538094829386,0.2772791526698358,0.7227208473301642,-1839.6116019186013,268.96068901087386,-107.25545687808545
0.7130714285714286,1.4023840528899127,0.8560412932058542,0.2902850913671975,0.4023715038047182,-0.3174222050286506,0.3869753112256209,0.2759410379975267,0.7240589620024733,-1840.3434280064853,267.77991752909804,-106.74156559843627
0.713075,1.402377029064264,0.8560501156516808,0.2902823317236028,0.4023875907991728,-0.3174209653076322,0.3850987091793965,0.2746042620480982,0.7253957379519018,-1841.0752304201053,266.59932502772335,-106.22815642501523
0.7130785714285715,1.402370005308972,0.8560589378154776,0.2902795722075774,0.402403679288923,-0.31741971555105,0.3832240218342505,0.273268838026679,0.726731161973321,-1841.807009160517,265.41892607390673,-105.71523451698555
0.7130821428571428,1.4023629816240366,0.8560677596971096,0.2902768128191588,0.4024197692730526,-0.3174184576265298,0.3813512677942728,0.2719347792200282,0.7280652207799718,-1842.5387642285637,264.2387335214975,-105.2028050658096
0.7130857142857142,1.402355958009456,0.8560765812966129,0.2902740535583312,0.4024358607519365,-0.3174172209982249,0.3794804657776575,0.2706020989965364,0.7293979010034636,-1843.2704956221564,263.0587374842091,-104.69087329543306
0.7130892857142856,1.4023489344652291,0.8560854026143716,0.2902712944249692,0.4024519537286046,-0.3174159979616013,0.3776116346172685,0.2692708108066318,0.7307291891933682,-1844.0022033327054,261.8789592825125,-104.17944446262936
0.7130928571428571,1.4023419109913555,0.8560942236502876,0.290268535419099,0.4024680482024161,-0.3174147610854117,0.3757447932606122,0.2679409281827621,0.7320590718172378,-1844.7338873604308,260.6994364259336,-103.66852385612815
0.7130964285714285,1.402334887587834,0.8561030444042265,0.2902657765407583,0.4024841441724552,-0.3174135157179655,0.3738799607700868,0.2666124647395748,0.7333875352604252,-1845.4655477062954,259.5201793189278,-103.1581167971632
0.7131,1.4023278642546628,0.8561118648760541,0.2902630177899849,0.4025002416378064,-0.3174122601218392,0.3720171563231598,0.2652854341740452,0.7347145658259547,-1846.1971843713625,258.34120431603816,-102.64822863956587
0.7131035714285714,1.4023208409918415,0.8561206850656362,0.2902602591668162,0.4025163405975538,-0.3174109960204174,0.3701563992125331,0.2639598502655974,0.7360401497344026,-1846.9287973565047,257.1625250459833,-102.13886476981689
0.7131071428571428,1.402313817799369,0.8561295049728386,0.29025750067129,0.4025324410507818,-0.3174097181755558,0.368297708846293,0.2626357268762118,0.7373642731237882,-1847.6603866626974,255.98416088157825,-101.63003060709413
0.7131107142857143,1.402306794677244,0.8561383245975668,0.2902547423034313,0.4025485429968787,-0.3174084543531824,0.366441104748047,0.261313077950526,0.738686922049474,-1848.391952290204,254.8061047278158,-101.1217316033577
0.7131142857142857,1.4022997716254657,0.8561471439402095,0.2902519840631133,0.402564646438905,-0.3174072116641492,0.3645866065570468,0.2599919175159237,0.7400080824840762,-1849.1234942303245,253.6283665121157,-100.61397324383366
0.7131178571428571,1.402292748644033,0.8561559630007943,0.2902492259503229,0.4025807513771726,-0.3174059603548356,0.3627342340282944,0.258672259682613,0.741327740317387,-1849.8550124810263,252.45098569163937,-100.10676104619388
0.7131214285714286,1.4022857257329446,0.8561647817791865,0.2902464679650975,0.4025968578107661,-0.3174046991391153,0.3608840070326373,0.2573541186436958,0.7426458813563042,-1850.5865070433317,251.27397885088396,-99.60010056079682
0.713125,1.4022787028922,0.8561736002752521,0.2902437101074749,0.4026129657387698,-0.3174034281452931,0.3590359455568456,0.2560375086752255,0.7439624913247744,-1851.3179779181467,250.09736154625463,-99.09399737087907
0.7131285714285714,1.4022716801217974,0.8561824184888569,0.2902409523774927,0.4026290751602683,-0.3174021482321382,0.3571900697036761,0.2547224441362544,0.7452775558637456,-1852.0494251065015,248.9211488689281,-98.58845709257963
0.7131321428571428,1.4022646574217363,0.8561912364198663,0.2902381947751888,0.4026451860743456,-0.3174008556460542,0.3553463996919769,0.2534089394689103,0.7465910605310897,-1852.7808486093352,247.74535962891372,-98.08348537497515
0.7131357142857142,1.4022576347920153,0.8562000540681467,0.2902354373006005,0.402661298480087,-0.3173995646766324,0.3535049558564915,0.2520970091982589,0.747902990801741,-1853.5122484276803,246.56999866995895,-97.57908790003265
0.7131392857142856,1.4022506122326337,0.8562088714339117,0.290232679953656,0.4026774123792225,-0.3173982970848073,0.3516657586482185,0.250786667932563,0.749213332067437,-1854.2436245560214,245.3950653781055,-97.07527038305217
0.7131428571428571,1.40224358974359,0.856217688517403,0.2902299227342748,0.4026935277736943,-0.3173970327369726,0.3498288286341842,0.249477930363121,0.750522069636879,-1854.974976988432,244.220591803363,-96.57203857229314
0.7131464285714285,1.402236567324883,0.8562265053184868,0.2902271656424941,0.4027096446625881,-0.3173957552660591,0.3479941864974848,0.2481708112643009,0.751829188735699,-1855.7063057259227,243.04660691935698,-96.06939824860532
